"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","total_n_valid_data_points","ID","qcs","tstamp","dur_detrend","real"
11222,11238,652927,652943,2134.29766131721,2134.31988318744,95.2464943098524,1.01815466460775,0.159608613481042,0.022221870225167,16598,142052876,30,"01_12_2021_16_54_43",23.136820908,1
5399,5428,745902,745931,2263.42967528047,2263.46995369361,119.181246888442,1.40943455446484,0.164726326056727,0.040278413143824,13610,142052876,35,"01_12_2021_16_54_58",20.063992818,1
655,666,601432,601443,2062.77804893382,2062.79332651686,74.1672365367974,0.697870584190254,0.19055445339164,0.015277583040643,14857,142052876,28,"01_12_2021_16_55_07",16.932524204,1
15967,16009,599405,599447,2059.96280908598,2060.02114157552,236.329037394246,1.66516161955976,0.203759440847744,0.058332489538771,16115,142052876,27,"01_12_2021_16_54_33",17.474847057,1
5412,5435,96696,96719,1361.75566496713,1361.78760886838,168.444262119837,0.776959914842591,0.353611151097388,0.031943901259638,17840,142052876,2,"01_12_2021_16_54_48",21.535909951,1
8580,8620,221622,221662,1535.26338720432,1535.31894374468,259.750971059162,0.781816054894293,0.353702938676391,0.055556540362432,13412,142052876,8,"01_12_2021_16_54_51",15.626924204,1
15422,15468,657150,657196,2140.16284605706,2140.22673393398,319.167799563385,1.10170549654448,0.394858557323559,0.063887876921854,16598,142052876,30,"01_12_2021_16_54_43",23.136820908,1
7244,7272,98561,98589,1364.34589734096,1364.38478552182,233.203105575385,1.11128439408659,0.398679978657313,0.038888180858976,17840,142052876,2,"01_12_2021_16_54_48",21.535909951,1
14394,14410,322323,322339,1675.12709925351,1675.14932129856,171.425444225266,0.478610246754105,0.579301961915745,0.022222045052786,19574,142052876,13,"01_12_2021_16_54_57",27.996535262,1
18196,18217,90441,90464,1353.06831263862,1353.10025641157,262.493446553764,0.283802929097825,0.716981685312399,0.031943772952218,18271,142052876,1,"01_12_2021_16_54_38",20.652180925,1
107,139,267037,267069,1598.34080305716,1598.38524810099,388.303042059963,0.660639257742306,0.84243190238892,0.044445043831729,16490,142052876,11,"01_12_2021_16_54_43",19.354683399,1
5048,5052,312185,312189,1661.04663833846,1661.05219387151,3.18455273758683,0.42728052682886,0.00740850285782,0.005555533046845,19574,142052876,13,"01_12_2021_16_54_57",27.996535262,0
2284,2290,622060,622066,2091.427588424,2091.43592161306,5.72259372647927,0.718687430921985,0.009520998314913,0.008333189054611,15034,142052876,29,"01_12_2021_16_54_40",17.751670539,0
4929,4932,587296,587299,2043.14494833775,2043.14911496444,3.44386213195573,0.547441688001317,0.009966648601598,0.004166626689312,16115,142052876,27,"01_12_2021_16_54_33",17.474847057,0
8295,8300,729522,729527,2240.67933727907,2240.6862818058,5.81810814730836,0.638226314633781,0.010432526895601,0.006944526726329,16757,142052876,34,"01_12_2021_16_54_27",19.549916348,0
3690,3694,74184,74188,1330.48949606744,1330.49505155528,3.84683750045847,0.565558148659682,0.010522346374414,0.005555487842912,18271,142052876,1,"01_12_2021_16_54_38",20.652180925,0
2009,2012,72475,72478,1328.1159131743,1328.12007979226,3.29216958981381,0.556392365094638,0.010968767892004,0.00416661796271,18271,142052876,1,"01_12_2021_16_54_38",20.652180925,0
8061,8067,788605,788611,2322.74038661797,2322.74872007122,6.29894123127626,0.816370759457712,0.011156258402973,0.008333453250998,15132,142052876,37,"01_12_2021_16_54_38",20.330969488,0
145,162,267075,267092,1598.39358154673,1598.41719297645,15.3894610430005,0.939367758617806,0.012405960828267,0.02361142971472,16490,142052876,11,"01_12_2021_16_54_43",19.354683399,0
14023,14026,736407,736410,2250.24197000518,2250.24613672964,4.09941533946824,0.495146821533352,0.013513380309494,0.00416672446363,16757,142052876,34,"01_12_2021_16_54_27",19.549916348,0
5444,5452,96728,96736,1361.80010865574,1361.8112195778,9.71587096260695,0.952835873138819,0.014109184206937,0.011110922052012,17840,142052876,2,"01_12_2021_16_54_48",21.535909951,0
741,781,620514,620554,2089.280402569,2089.33595720791,488.165901986176,1.02567549696909,0.92263237473301,0.055554638911417,15034,142052876,29,"08_12_2021_06_48_46",0.055554638911417,1
781,813,620554,620586,2089.33595720791,2089.38040091795,108.725238853655,1.72384596510928,0.125242687814755,0.044443710034557,15034,142052876,29,"08_12_2021_06_51_39",0.044443710034557,1
2280,2293,134431,134444,1414.16896276372,1414.18701852658,100.227324412998,5.00579944829237,0.136672743654612,0.018055762859831,14517,142944290,4,"01_12_2021_16_51_39",16.901224043,1
11833,11839,147695,147701,1432.59118396633,1432.59951719875,65.1426872790932,2.86950643418391,0.205581568732436,0.008333232420455,14517,142944290,4,"01_12_2021_16_51_39",16.901224043,1
5130,5133,137385,137388,1418.27177345175,1418.27594013814,17.0703559126299,2.36524006632737,0.05095400634104,0.004166686388771,14517,142944290,4,"01_12_2021_16_51_39",16.901224043,0
,,,,,,,,,,16542,142944290,31,"01_12_2021_16_51_38",15.887545868,
,,,,,,,,,,16543,143029977,31,"01_12_2021_16_51_46",12.454381206,
,,,,,,,,,,14529,143029977,4,"01_12_2021_16_51_53",12.742392663,
6957,6962,181180,181185,1479.09978291686,1479.10672728231,15.4627330918303,1.37873903497402,0.043483449498353,0.006944365445634,14819,144776281,6,"01_12_2021_16_54_20",22.268410289,1
14706,14711,188950,188955,1489.89116971313,1489.89811388766,18.4747170580551,1.08498406958526,0.058023610765516,0.006944174524506,14819,144776281,6,"01_12_2021_16_54_20",22.268410289,1
8481,8484,451419,451422,1854.42989811651,1854.43406479285,11.5257640910846,1.26782127259408,0.044912219556881,0.004166676339537,17005,147556632,20,"01_12_2021_17_01_54",18.370828229,1
17883,17891,856087,856095,2416.46085836146,2416.47196958185,33.8766818112536,1.01588600827962,0.124616123791264,0.011111220384009,19602,147556632,40,"01_12_2021_17_01_58",25.464266319,1
,,,,,,,,,,12785,148766316,23,"01_12_2021_17_03_36",11.341055666,
,,,,,,,,,,17351,148766316,22,"01_12_2021_17_03_36",17.310115615,
,,,,,,,,,,12872,149565536,23,"01_12_2021_17_03_17",13.725418059,
,,,,,,,,,,18631,150182869,21,"01_12_2021_17_02_24",16.916055247,
,,,,,,,,,,18648,150265247,21,"01_12_2021_17_02_40",18.384157622,
,,,,,,,,,,18313,153991418,41,"01_12_2021_16_58_31",15.480589516,
2965,2980,371056,371071,1742.80849339,1742.82932675121,93.9713458590004,2.44653809300765,0.226857725431459,0.020833361208133,13908,154383758,16,"01_12_2021_17_03_51",13.291407968,1
,,,,,,,,,,14950,154383758,15,"01_12_2021_17_03_50",13.510676804,
,,,,,,,,,,11819,154383758,23,"01_12_2021_17_03_51",11.965591878,
7840,7845,709331,709336,2212.64247651597,2212.64942085208,10.1290732769687,1.15875672514633,0.025087298952646,0.006944336104425,17439,156735150,33,"01_12_2021_16_54_22",19.173875189,1
12168,12172,714803,714807,2220.24235020024,2220.24790562619,12.2923178049345,1.23860320430328,0.034847693798264,0.005555425949296,17439,156735150,33,"01_12_2021_16_54_22",19.173875189,1
5362,5371,706853,706862,2209.20084778267,2209.21334769839,31.2244792170522,1.70248482251574,0.040533608352412,0.012499915718763,17439,156735150,33,"01_12_2021_16_54_22",19.173875189,1
4190,4207,177607,177624,1474.13732746688,1474.16093856663,47.1030208777137,2.13888529814726,0.04752980034231,0.023611099745722,14819,156735150,6,"01_12_2021_16_54_22",18.137196825,1
12767,12778,187004,187015,1487.18860394539,1487.20388138229,47.8606896318183,2.01007138314048,0.070702896225484,0.01527743690076,14819,156735150,6,"01_12_2021_16_54_22",18.137196825,1
9840,9863,184070,184093,1483.11367447028,1483.14561851855,114.971453501947,2.8921245800287,0.120930343821102,0.031944048267633,14819,156735150,6,"01_12_2021_16_54_22",18.137196825,1
16965,16974,719609,719618,2226.91714148679,2226.92964098947,65.038879509031,1.64714282547471,0.138639757734286,0.012499502678111,17439,156735150,33,"01_12_2021_16_54_22",19.173875189,1
7850,7856,709341,709347,2212.65636518818,2212.66469839159,11.8520808395041,1.15306219858257,0.022905061846788,0.008333203416441,17439,156735150,33,"01_12_2021_16_54_22",19.173875189,0
9935,9940,339034,339039,1698.33827748493,1698.34522178951,39.7351947663491,3.36423451779772,0.098126781015892,0.006944304579974,18416,157955474,14,"01_12_2021_17_09_12",18.887122188,1
16513,16518,581098,581103,2034.53829995417,2034.54524446068,43.9029906961302,2.52740880509623,0.144447261327691,0.006944506510081,16933,157955474,26,"01_12_2021_17_09_13",19.142394447,1
3405,3409,840912,840916,2395.39088377971,2395.39643937303,57.2323506960735,2.40830680759504,0.223185736315453,0.005555593311328,19603,157955474,40,"01_12_2021_17_09_10",18.637401257,1
,,,,,,,,,,18314,157955474,41,"01_12_2021_17_09_17",16.075705143,
14962,14966,853164,853168,2412.40847205632,2412.41402745848,37.898808785126,4.05636491805089,0.099808393703913,0.005555402158279,19603,158710279,40,"01_12_2021_17_08_25",23.591671578,0
,,,,,,,,,,16934,158710279,26,"01_12_2021_17_08_27",16.341439541,
16402,16407,345562,345567,1707.40123762397,1707.40818217454,357.731501601974,24.515366383291,1.2005369284005,0.006944550565095,18416,159508739,14,"01_12_2021_17_04_45",19.425055216,1
15872,15877,561525,561530,2007.34959286873,2007.35653723003,588.247823172581,27.8580893522046,1.97628090794929,0.006944361305614,17238,159508739,25,"01_12_2021_17_04_51",21.51331274,1
2218,2225,565866,565873,2013.37869052528,2013.38841264759,775.934938034318,26.5031049227322,3.11831845275038,0.009722122315907,16933,159508739,26,"01_12_2021_17_04_47",17.929327827,1
3351,3363,547844,547856,1988.34850827087,1988.36517461236,1909.57212658248,29.8708156709046,4.95716716375381,0.016666341497285,17238,159508739,25,"01_12_2021_17_04_51",21.51331274,1
9133,9136,453198,453201,1856.89842660438,1856.90259325883,174.969516684847,19.6985273579112,0.546797698936656,0.004166654453002,16942,159508739,20,"01_12_2021_17_04_39",15.833809599,0
16555,16558,441667,441670,1840.88312471398,1840.88729140684,170.549685956286,16.2194177801281,0.634047111666006,0.004166692857552,16588,159508739,19,"01_12_2021_17_04_41",15.580447173,0
10649,10652,455425,455428,1859.99147106446,1859.99563771367,226.600987854389,19.6502194748348,0.68616989551917,0.004166649213403,16942,159508739,20,"01_12_2021_17_04_39",15.833809599,0
,,,,,,,,,,18565,159508739,21,"01_12_2021_17_04_40",14.426649535,
5586,5590,512376,512380,1939.09256998119,1939.09812566426,27.6308704180335,3.56963818118406,0.080538692864749,0.005555683068678,13252,161662947,23,"01_12_2021_17_03_53",13.166255971,1
11296,11326,536490,536520,1972.58422589287,1972.62589170979,1378.44868489944,10.9878319018088,2.03240959177933,0.0416658169122,18209,161662947,24,"01_12_2021_17_03_53",18.863887958,1
8083,8086,257139,257142,1584.59762797411,1584.60179461899,136.508284482144,20.0321786951481,0.402983279146268,0.004166644872839,16035,165231308,10,"01_12_2021_16_59_02",16.155957239,0
8028,8031,257084,257087,1584.52123948929,1584.52540613416,234.77210907468,27.1731167367218,0.771353934132508,0.004166644873294,16035,165231308,10,"01_12_2021_16_59_02",16.155957239,0
,,,,,,,,,,15494,165231308,37,"01_12_2021_16_59_02",12.018098698,
11061,11064,498261,498264,1919.48778141803,1919.49194808618,57.6691726272599,6.24440806558115,0.201661437625825,0.004166668151356,16086,165453967,22,"01_12_2021_17_03_23",17.624417344,1
6010,6015,374131,374136,1747.07827942084,1747.08522392851,134.994620004726,7.30503161505966,0.516484874779559,0.006944507674689,14341,165453967,16,"01_12_2021_17_03_21",16.511725796,1
2645,2667,370734,370756,1742.36019254089,1742.39074821959,2470.51969675376,10.4422955512588,3.32302221078537,0.030555678706833,14341,165453967,16,"01_12_2021_17_03_21",16.511725796,1
,,,,,,,,,,15253,165453967,15,"01_12_2021_17_03_19",14.257078167,
,,,,,,,,,,13282,165945176,23,"01_12_2021_17_03_09",14.317690783,
5899,5922,490473,490496,1908.67200729669,1908.70395254709,189.17715201703,9.7182346429868,0.0991005239505,0.031945250405443,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
12743,12748,499476,499481,1921.17636814737,1921.18331265405,54.7018909548227,3.71816125949984,0.131840728814681,0.006944506679247,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
15988,15995,502729,502736,1925.69444825297,1925.70417048409,76.5479234349272,4.75452945573059,0.132879269429714,0.009722231119213,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
6887,6894,491464,491471,1910.04842939299,1910.05815183785,81.0319837815885,4.98829449179468,0.161954997606602,0.009722444860017,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
4056,4061,511368,511373,1937.69297726109,1937.69992161173,71.6355641316813,4.70999691308483,0.191058631477211,0.006944350632693,12638,165945992,23,"01_12_2021_17_03_18",17.16191526,1
7519,7524,492096,492101,1910.92622649214,1910.93317108217,77.1957951210504,3.33502256231802,0.231787356875296,0.006944590032617,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
9592,9599,520685,520692,1950.63295476938,1950.6426767038,159.911731760101,5.78874107283883,0.343267910333409,0.009721934424306,12638,165945992,23,"01_12_2021_17_03_18",17.16191526,1
12189,12232,498918,498961,1920.40136078191,1920.46108360035,542.545870479123,6.91181492519226,0.713007336665719,0.059722818445152,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
3482,3499,488014,488031,1905.25663498965,1905.2802468069,671.962588016891,6.7515618481763,1.02283039313991,0.023611817244728,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
4562,4605,489132,489175,1906.8094577094,1906.869181597,1126.60451773992,6.63584760866781,1.38492526116692,0.05972388760847,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
5414,5440,489987,490013,1907.99698990295,1908.03310196214,1770.09635458614,5.18859246373515,3.46539293152764,0.036112059186962,16565,165945992,22,"01_12_2021_17_03_18",26.84236088,1
12747,12751,523267,523271,1954.21931571802,1954.22487109468,6.76083166341119,0.86440950689508,0.015518681325648,0.005555376663551,13218,165993932,23,"01_12_2021_17_03_19",16.23578804,1
6818,6822,517278,517282,1945.90146567757,1945.90702112502,9.93273820205145,0.785788387347929,0.041080620597954,0.005555447444294,13218,165993932,23,"01_12_2021_17_03_19",16.23578804,1
16484,16489,169532,169537,1462.91680362337,1462.92374814697,9.15585080494529,1.09783527299672,0.018947717546371,0.006944523597213,16967,167894019,5,"01_12_2021_16_55_39",24.277561935,1
10114,10119,771311,771316,2298.72104136839,2298.72798575187,11.0121223671185,1.03170837971186,0.021342448431496,0.006944383475002,15310,167894019,36,"01_12_2021_16_56_17",25.041404807,1
8796,8800,711419,711423,2215.5376017533,2215.543157386,7.06476665322913,0.817276638281648,0.02233330477967,0.005555632702453,17451,167894019,33,"01_12_2021_16_55_34",22.140234462,1
10593,10596,713216,713219,2218.03346700922,2218.03763372513,6.25980045860149,0.807695801478536,0.022776544081688,0.004166715911197,17451,167894019,33,"01_12_2021_16_55_34",22.140234462,1
7128,7134,766563,766569,2292.1266470598,2292.13498031053,12.9829746059356,1.0361917868159,0.024772705341228,0.00833325072972,15310,167894019,36,"01_12_2021_16_56_17",25.041404807,1
1140,1143,640821,640824,2117.48354696795,2117.48771367654,7.20556322822866,0.879239154777127,0.025718965183699,0.004166708580215,14621,167894019,30,"01_12_2021_16_55_49",15.511954189,1
11468,11476,224518,224526,1539.2868248552,1539.29793593644,15.5359553070341,1.2870028864212,0.025834297153652,0.011111081242916,13412,167894019,8,"01_12_2021_16_55_54",15.946495045,1
14111,14123,676403,676415,2166.90360086297,2166.92026777054,30.370025257032,2.25174750697847,0.029398542333714,0.01666690756565,16299,167894019,31,"01_12_2021_16_56_01",23.3867186,1
12875,12879,261723,261727,1590.96001388658,1590.96556937022,9.42994946057139,0.962489703626693,0.029773719711625,0.005555483635362,16262,167894019,10,"01_12_2021_16_56_12",18.929623282,1
185,189,797110,797114,2334.55253966851,2334.55809515621,11.687705289144,0.989064999708948,0.032392710980809,0.005555487690799,18172,167894019,38,"01_12_2021_16_55_55",22.178468501,1
6837,6841,766272,766276,2291.72248434491,2291.72803984687,9.34242560328746,0.738536498307808,0.033964552755025,0.005555501960771,15310,167894019,36,"01_12_2021_16_56_17",25.041404807,1
2907,2913,73379,73385,1329.36990219847,1329.37823549685,14.2297525948864,1.27227900961891,0.04529791073284,0.008333298381785,18271,167894019,1,"01_12_2021_16_55_38",23.286823605,1
10634,10650,127181,127197,1404.09514313706,1404.11736563007,37.7387413708348,1.68468266253164,0.046600791500517,0.022222493005074,12134,167894019,3,"01_12_2021_16_56_07",17.871594615,1
7368,7371,689060,689063,2184.48302542748,2184.48719214793,10.7801934774629,0.914097919943239,0.047477247622928,0.00416672045003,17205,167894019,32,"01_12_2021_16_55_55",18.95126214,1
1143,1148,741626,741631,2257.49204444488,2257.4989889081,16.6901856154033,1.03077803823695,0.047523827175898,0.006944463211312,13621,167894019,35,"01_12_2021_16_55_59",18.161344789,1
7855,7858,216620,216623,1528.31738393117,1528.32155059044,12.5331109066671,0.802839604334608,0.051746496978759,0.004166659270368,13412,167894019,8,"01_12_2021_16_55_54",15.946495045,1
